Traj_ID,Trial,Step_Num,Time_sec,Action,Max_Q
30,1,181,1233.04,OMNI,-0.33
30,1,182,1239.9,OMNI,-0.4
30,1,183,1246.77,OMNI,-0.45
30,1,184,1253.57,OMNI,-0.49
30,1,185,1260.42,OMNI,-0.38
30,1,186,1267.27,OMNI,-0.28
30,1,187,1274.09,OMNI,-0.32
30,1,188,1280.91,OMNI,-0.34
30,1,189,1287.76,OMNI,-0.3
30,1,190,1294.59,OMNI,-0.35
30,1,191,1301.46,OMNI,-0.35
30,1,192,1308.33,OMNI,-0.36
30,1,193,1315.19,OMNI,-0.35
30,1,194,1322.04,OMNI,-0.28
30,1,195,1328.92,OMNI,-0.28
30,1,196,1335.76,OMNI,-0.31
30,1,197,1342.63,OMNI,-0.34
30,1,198,1349.49,OMNI,-0.35
30,1,199,1356.36,OMNI,-0.41
30,1,200,1363.18,OMNI,-0.35
30,1,201,1370.01,OMNI,-0.32
30,1,202,1376.88,OMNI,-0.31
30,1,203,1383.73,OMNI,-0.29
30,1,204,1390.57,OMNI,-0.36
30,1,205,1397.44,OMNI,-0.34
30,1,206,1404.32,OMNI,-0.31
30,1,207,1411.12,OMNI,-0.2
30,1,208,1417.97,OMNI,-0.35
30,1,209,1424.83,OMNI,-0.3
30,1,210,1431.68,OMNI,-0.29
30,1,211,1438.51,OMNI,-0.38
30,1,212,1445.4,OMNI,-0.32
30,1,213,1452.28,OMNI,-0.38
30,1,214,1459.1,OMNI,-0.37
30,1,215,1465.97,OMNI,-0.41
30,1,216,1472.82,OMNI,-0.37
30,1,217,1479.68,OMNI,-0.33
30,1,218,1486.53,OMNI,-0.41
30,2,1,0.01,OMNI,-0.57
30,2,2,6.88,OMNI,-0.56
30,2,3,13.74,OMNI,-0.57
30,2,4,20.56,OMNI,-0.46
30,2,5,27.4,OMNI,-0.39
30,2,6,34.27,OMNI,-0.6
30,2,7,41.12,OMNI,-0.6
30,2,8,47.97,OMNI,-0.59
30,2,9,54.82,OMNI,-0.61
30,2,10,61.68,OMNI,-0.41
30,2,11,68.54,OMNI,-0.53
30,2,12,75.39,OMNI,-0.59
30,2,13,82.23,OMNI,-0.55
30,2,14,89.1,OMNI,-0.53
30,2,15,95.96,OMNI,-0.48
30,2,16,102.81,OMNI,-0.46
30,2,17,109.64,OMNI,-0.41
30,2,18,116.5,OMNI,-0.33
30,2,19,123.33,OMNI,-0.34
30,2,20,130.17,OMNI,-0.3
30,2,21,137.04,OMNI,-0.31
30,2,22,143.92,OMNI,-0.36
30,2,23,150.77,OMNI,-0.42
30,2,24,157.63,OMNI,-0.38
30,2,25,164.45,OMNI,-0.32
30,2,26,171.27,OMNI,-0.31
30,2,27,178.09,OMNI,-0.33
30,2,28,184.92,OMNI,-0.32
30,2,29,191.78,OMNI,-0.36
30,2,30,198.65,OMNI,-0.43
30,2,31,205.52,OMNI,-0.42
30,2,32,212.36,OMNI,-0.46
30,2,33,219.2,OMNI,-0.37
30,2,34,226.08,OMNI,-0.48
30,2,35,232.93,OMNI,-0.49
30,2,36,239.79,OMNI,-0.41
30,2,37,246.62,OMNI,-0.49
30,2,38,253.45,OMNI,-0.41
30,2,39,260.3,OMNI,-0.39
30,2,40,267.16,OMNI,-0.31
30,2,41,274.02,OMNI,-0.23
30,2,42,280.89,OMNI,-0.25
30,2,43,287.72,OMNI,-0.34
30,2,44,294.56,OMNI,-0.35
30,2,45,301.39,OMNI,-0.31
30,2,46,308.25,OMNI,-0.38
30,2,47,315.13,OMNI,-0.42
30,2,48,321.97,OMNI,-0.39
30,2,49,328.82,OMNI,-0.54
30,2,50,335.67,OMNI,-0.45
30,2,51,342.54,OMNI,-0.43
30,2,52,349.41,OMNI,-0.36
30,2,53,356.25,OMNI,-0.28
30,2,54,363.13,OMNI,-0.25
30,2,55,369.99,OMNI,-0.31
30,2,56,376.82,OMNI,-0.35
30,2,57,383.69,OMNI,-0.32
30,2,58,390.56,OMNI,-0.29
30,2,59,397.42,OMNI,-0.29
30,2,60,404.26,OMNI,-0.35
30,2,61,411.12,OMNI,-0.38
30,2,62,417.97,OMNI,-0.33
30,2,63,424.84,OMNI,-0.33
30,2,64,431.68,OMNI,-0.32
30,2,65,438.56,OMNI,-0.35
30,2,66,445.4,OMNI,-0.31
30,2,67,452.25,OMNI,-0.33
30,2,68,459.1,OMNI,-0.39
30,2,69,465.95,OMNI,-0.36
30,2,70,472.8,OMNI,-0.36
30,2,71,479.64,OMNI,-0.48
30,2,72,486.52,OMNI,-0.39
30,2,73,493.37,OMNI,-0.45
30,2,74,500.25,OMNI,-0.46
30,2,75,507.08,OMNI,-0.41
30,2,76,513.97,OMNI,-0.42
30,2,77,520.83,OMNI,-0.49
30,2,78,527.67,OMNI,-0.54
30,2,79,534.56,OMNI,-0.53
30,2,80,541.42,OMNI,-0.56
30,2,81,548.31,OMNI,-0.49
30,2,82,555.13,OMNI,-0.48
30,2,83,561.98,OMNI,-0.5
30,2,84,568.86,OMNI,-0.5
30,2,85,575.75,OMNI,-0.52
30,2,86,582.6,OMNI,-0.41
30,2,87,589.46,OMNI,-0.4
30,2,88,596.31,OMNI,-0.33
30,2,89,603.11,OMNI,-0.33
30,2,90,609.95,OMNI,-0.36
30,2,91,616.82,OMNI,-0.34
30,2,92,623.64,OMNI,-0.31
30,2,93,630.47,OMNI,-0.42
30,2,94,637.3,OMNI,-0.49
30,2,95,644.09,OMNI,-0.52
30,2,96,650.91,OMNI,-0.47
30,2,97,657.75,OMNI,-0.58
30,2,98,664.62,OMNI,-0.47
30,2,99,671.51,OMNI,-0.41
30,2,100,678.34,OMNI,-0.39
30,2,101,685.17,OMNI,-0.44
30,2,102,692.05,OMNI,-0.48
30,2,103,698.91,OMNI,-0.5
30,2,104,705.77,OMNI,-0.45
30,2,105,712.63,OMNI,-0.44
30,2,106,719.46,OMNI,-0.42
30,2,107,726.29,OMNI,-0.48
30,2,108,733.13,OMNI,-0.47
30,2,109,739.97,OMNI,-0.41
30,2,110,746.8,OMNI,-0.36
30,2,111,753.61,OMNI,-0.3
30,2,112,760.47,OMNI,-0.44
30,2,113,767.33,OMNI,-0.41
30,2,114,774.16,OMNI,-0.32
30,2,115,780.99,OMNI,-0.38
30,2,116,787.84,OMNI,-0.45
30,2,117,794.66,OMNI,-0.47
30,2,118,801.49,OMNI,-0.44
30,2,119,808.34,OMNI,-0.42
30,2,120,815.23,OMNI,-0.47
30,2,121,822.08,OMNI,-0.45
30,2,122,828.93,OMNI,-0.51
30,2,123,835.77,OMNI,-0.46
30,2,124,842.6,OMNI,-0.26
30,2,125,849.48,OMNI,-0.32
30,2,126,856.34,OMNI,-0.41
30,2,127,863.17,OMNI,-0.41
30,2,128,870.02,OMNI,-0.42
30,2,129,876.87,OMNI,-0.3
30,2,130,883.72,OMNI,-0.25
30,2,131,890.58,OMNI,-0.25
30,2,132,897.43,OMNI,-0.24
30,2,133,904.26,OMNI,-0.36
30,2,134,911.12,OMNI,-0.42
30,2,135,917.96,OMNI,-0.54
30,2,136,924.82,OMNI,-0.56
30,2,137,931.66,OMNI,-0.55
30,2,138,938.49,OMNI,-0.53
30,2,139,945.34,OMNI,-0.53
30,2,140,952.24,OMNI,-0.56
30,2,141,959.13,OMNI,-0.46
30,2,142,965.97,OMNI,-0.46
30,2,143,972.81,OMNI,-0.34
30,2,144,979.64,OMNI,-0.45
30,2,145,986.51,OMNI,-0.42
30,2,146,993.33,OMNI,-0.44
30,2,147,1000.15,OMNI,-0.45
30,2,148,1007.0,OMNI,-0.43
30,2,149,1013.85,OMNI,-0.48
30,2,150,1020.67,OMNI,-0.35
30,2,151,1027.52,OMNI,-0.43
30,2,152,1034.34,OMNI,-0.34
30,2,153,1041.16,OMNI,-0.37
30,2,154,1048.02,OMNI,-0.53
30,2,155,1054.86,OMNI,-0.43
30,2,156,1061.73,OMNI,-0.36
30,2,157,1068.6,OMNI,-0.45
30,2,158,1075.47,OMNI,-0.49
30,2,159,1082.29,OMNI,-0.48
30,2,160,1089.14,OMNI,-0.45
30,2,161,1096.0,OMNI,-0.44
30,2,162,1102.87,OMNI,-0.52
30,2,163,1109.71,OMNI,-0.45
30,2,164,1116.55,OMNI,-0.41
30,2,165,1123.42,OMNI,-0.55
30,2,166,1130.3,OMNI,-0.39
30,2,167,1137.12,OMNI,-0.43
30,2,168,1143.96,OMNI,-0.44
30,2,169,1150.77,OMNI,-0.46
30,2,170,1157.59,OMNI,-0.43
30,2,171,1164.45,OMNI,-0.33
30,2,172,1171.29,OMNI,-0.36
30,2,173,1178.13,OMNI,-0.32
30,2,174,1185.0,OMNI,-0.43
30,2,175,1191.9,OMNI,-0.31
30,2,176,1198.74,OMNI,-0.43
30,2,177,1205.55,OMNI,-0.5
30,2,178,1212.43,OMNI,-0.42
30,2,179,1219.26,OMNI,-0.46
30,2,180,1226.12,OMNI,-0.5
30,2,181,1232.96,OMNI,-0.31
30,2,182,1239.77,OMNI,-0.25
30,2,183,1246.61,OMNI,-0.25
30,2,184,1253.47,OMNI,-0.31
30,2,185,1260.32,OMNI,-0.33
30,2,186,1267.22,OMNI,-0.34
30,2,187,1274.05,OMNI,-0.28
30,2,188,1280.92,OMNI,-0.4
30,2,189,1287.78,OMNI,-0.44
30,2,190,1294.65,OMNI,-0.45
30,2,191,1301.52,OMNI,-0.43
30,2,192,1308.39,OMNI,-0.4
30,2,193,1315.25,OMNI,-0.48
30,2,194,1322.11,OMNI,-0.43
30,2,195,1328.95,OMNI,-0.39
30,2,196,1335.81,OMNI,-0.5
30,2,197,1342.67,OMNI,-0.46
30,2,198,1349.5,OMNI,-0.48
30,2,199,1356.36,OMNI,-0.38
30,2,200,1363.19,OMNI,-0.47
30,2,201,1370.04,OMNI,-0.41
30,2,202,1376.89,OMNI,-0.4
30,3,1,0.01,OMNI,-1.17
30,3,2,6.84,OMNI,-1.8
30,3,3,13.7,OMNI,-2.13
30,3,4,20.55,OMNI,-2.42
30,3,5,27.4,OMNI,-2.78
30,3,6,34.23,OMNI,-2.99
30,3,7,41.08,OMNI,-2.95
30,3,8,47.96,OMNI,-3.3
30,3,9,54.8,OMNI,-3.42
30,3,10,61.66,OMNI,-3.33
30,3,11,68.52,OMNI,-3.36
30,3,12,75.35,OMNI,-3.49
30,3,13,82.2,OMNI,-3.52
30,3,14,89.03,OMNI,-3.54
30,3,15,95.9,OMNI,-3.8
30,3,16,102.76,OMNI,-3.72
30,3,17,109.63,OMNI,-3.39
30,3,18,116.45,OMNI,-3.39
30,3,19,123.31,OMNI,-3.55
30,3,20,130.17,OMNI,-3.67
30,3,21,137.01,OMNI,-3.51
30,3,22,143.86,OMNI,-3.5
30,3,23,150.69,OMNI,-3.47
30,3,24,157.49,OMNI,-3.6
30,3,25,164.35,OMNI,-3.84
30,3,26,171.2,OMNI,-3.79
30,3,27,178.07,OMNI,-3.94
30,3,28,184.92,OMNI,-4.04
30,3,29,191.78,OMNI,-3.94
30,3,30,198.58,OMNI,-4.04
30,3,31,205.48,OMNI,-3.79
30,3,32,212.34,OMNI,-3.79
30,3,33,219.22,OMNI,-4.03
30,3,34,226.08,OMNI,-4.11
30,3,35,232.93,OMNI,-4.06
30,3,36,239.78,OMNI,-3.99
30,3,37,246.65,OMNI,-4.07
30,3,38,253.52,OMNI,-4.07
30,3,39,260.38,OMNI,-4.02
30,3,40,267.26,OMNI,-4.01
30,3,41,274.08,OMNI,-3.92
30,3,42,280.94,OMNI,-3.83
30,3,43,287.77,OMNI,-3.75
30,3,44,294.63,OMNI,-3.76
30,3,45,301.49,OMNI,-4.06
30,3,46,308.31,OMNI,-3.49
30,3,47,315.14,OMNI,-3.56
30,3,48,322.03,OMNI,-3.58
30,3,49,328.86,OMNI,-3.6
30,3,50,335.69,OMNI,-3.77
30,3,51,342.53,OMNI,-3.74
30,3,52,349.41,OMNI,-3.72
30,3,53,356.26,OMNI,-3.55
30,3,54,363.11,OMNI,-3.55
30,3,55,369.96,OMNI,-3.37
30,3,56,376.83,OMNI,-3.31
30,3,57,383.68,OMNI,-3.45
30,3,58,390.53,OMNI,-3.69
30,3,59,397.34,OMNI,-3.7
30,3,60,404.2,OMNI,-3.82
30,3,61,411.05,OMNI,-3.64
30,3,62,417.92,OMNI,-3.73
30,3,63,424.78,OMNI,-4.11
30,3,64,431.66,OMNI,-4.17
30,3,65,438.52,OMNI,-3.92
30,3,66,445.34,OMNI,-4.16
30,3,67,452.2,OMNI,-3.61
30,3,68,459.06,OMNI,-3.74
30,3,69,465.93,OMNI,-4.01
30,3,70,472.77,OMNI,-3.98
30,3,71,479.63,OMNI,-4.04
30,3,72,486.44,OMNI,-4.13
30,3,73,493.27,OMNI,-4.05
30,3,74,500.18,OMNI,-3.74
30,3,75,507.03,OMNI,-3.76
30,3,76,513.9,OMNI,-3.67
30,3,77,520.74,OMNI,-3.45
30,3,78,527.61,OMNI,-3.4
30,3,79,534.47,OMNI,-3.54
30,3,80,541.29,OMNI,-3.69
30,3,81,548.14,OMNI,-3.59
30,3,82,554.99,OMNI,-3.6
30,3,83,561.82,OMNI,-3.79
30,3,84,568.7,OMNI,-3.7
30,3,85,575.53,OMNI,-3.83
30,3,86,582.4,OMNI,-3.69
30,3,87,589.28,OMNI,-3.72
30,3,88,596.14,OMNI,-3.55
30,3,89,602.98,OMNI,-3.74
30,3,90,609.81,OMNI,-4.39
30,3,91,616.68,OMNI,-4.5
30,3,92,623.49,OMNI,-4.5
